Kimlik,Tür,"Stok kodu (SKU)","GTIN, UPC, EAN veya ISBN",İsim,Yayımlanmış,"Öne çıkan?","Katalogda görünürlük","Kısa açıklama",Açıklama,"İndirimli fiyatın başladığı tarih","İndirimli fiyatın bittiği tarih","Vergi durumu","Vergi sınıfı",Stokta?,Stok,"Düşük stok miktarı","Ön Siparişe İzin Ver?","Ayrı ayrı mı satılıyor?","Ağırlık (kg)","Uzunluk (m)","Genişlik (m)","Yükseklik (m)","Müşteri değerlendirmelerine izin verilsin mi?","Satın alma notu","İndirimli satış fiyatı","Normal fiyat",Kategoriler,Etiketler,"Gönderim sınıfı",Görseller,"İndirme sınırı","İndirme sona erme günü",Ebeveyn,"Gruplanmış ürünler","Yukarı satışlar","Çapraz satışlar","Harici URL","Düğme metni",Konum,"Blocksy Images Metadata",Markalar,"Blocksy Custom Data","Blocksy Variation Images",GTIN8,"GTIN12 / UPC","GTIN13 / EAN","GTIN14 / ITF-14",ISBN,MPN,"Nitelik 1 ismi","Nitelik 1 değer(ler)i","Nitelik 1 görünür","Nitelik 1 genel","Nitelik 2 ismi","Nitelik 2 değer(ler)i","Nitelik 2 görünür","Nitelik 2 genel"
2086,external,,,Orjin,1,0,visible,,"Banyo dolabı",,,taxable,,1,,,0,0,,,,,0,,,14200,"Banyo Dolabı","banyo, dolabi, orjin",,https://www.eraydus.com/wp-content/uploads/2018/02/orjin-banyo-dolabi.jpg,,,,,,,,,0,"[{""url"":""https:\/\/www.eraydus.com\/wp-content\/uploads\/2018\/02\/orjin-banyo-dolabi.jpg""\,""attachment_id"":""1054""\,""meta"":{""styles_descriptor"":{""styles"":{""desktop"":""""\,""tablet"":""""\,""mobile"":""""}\,""google_fonts"":[]\,""version"":5}}}]",,,,,,,,,,,,,
2114,external,,,"BOY DOLABI 60'LIK ",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,5250,"Banyo Dolabı","60’lik , banyo, boy, dolabi",,https://www.eraydus.com/wp-content/uploads/2021/01/eray_banyo_60.jpg,,,,,,,,,0,,,,,,,,,,,,,,
2116,external,,,"Standart Beyaz 65 cm ",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,6950,"Banyo Dolabı","banyo, beyaz, cm , dolabi, standart",,https://www.eraydus.com/wp-content/uploads/2018/02/efes45_banyo_dolabi.jpg,,,,,,,,,0,"[{""url"":""https:\/\/www.eraydus.com\/wp-content\/uploads\/2018\/02\/efes45_banyo_dolabi.jpg""\,""attachment_id"":""1064""\,""meta"":{""styles_descriptor"":{""styles"":{""desktop"":""""\,""tablet"":""""\,""mobile"":""""}\,""google_fonts"":[]\,""version"":5}}}]",,,,,,,,,,,,,
2117,external,,,"Standart beyaz 80 cm",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,7350,"Banyo Dolabı","banyo, beyaz, dolabi, standart",,https://www.eraydus.com/wp-content/uploads/2018/02/8321_buyuk_zoom-600x447.jpg,,,,,,,,,0,"[{""url"":""https:\/\/www.eraydus.com\/wp-content\/uploads\/2018\/02\/8321_buyuk_zoom-600x447.jpg""\,""attachment_id"":""1062""\,""meta"":{""styles_descriptor"":{""styles"":{""desktop"":""""\,""tablet"":""""\,""mobile"":""""}\,""google_fonts"":[]\,""version"":5}}}]",,,,,,,,,,,,,
2152,external,,,Dolce,1,0,visible,"<p>Renk : Krem</p>\n<p>Ölçü : 100+38 cm</p>",,,,taxable,,1,,,0,0,,,,,0,,,12800,"Banyo Dolabı","banyo, dolabi, dolce",,https://www.eraydus.com/wp-content/uploads/2018/02/dolce-krem-dolap-600x600.jpg,,,,,,,,,0,"[{""url"":""https:\/\/www.eraydus.com\/wp-content\/uploads\/2018\/02\/dolce-krem-dolap-600x600.jpg""\,""attachment_id"":""1059""\,""meta"":{""styles_descriptor"":{""styles"":{""desktop"":""""\,""tablet"":""""\,""mobile"":""""}\,""google_fonts"":[]\,""version"":2}}}]",,,,,,,,,,,,,
2153,external,,,"Dolce Siyah",1,0,visible,"<p>Renk : Siyah</p>\n<p>Ölçü : 100+38 </p>",,,,taxable,,1,,,0,0,,,,,0,,,12800,"Banyo Dolabı","banyo, dolabi, dolce, siyah",,https://www.eraydus.com/wp-content/uploads/2018/02/dolce-siyah-dolap1.jpg,,,,,,,,,0,"[{""url"":""https:\/\/www.eraydus.com\/wp-content\/uploads\/2018\/02\/dolce-siyah-dolap1.jpg""\,""attachment_id"":""1060""\,""meta"":{""styles_descriptor"":{""styles"":{""desktop"":""""\,""tablet"":""""\,""mobile"":""""}\,""google_fonts"":[]\,""version"":5}}}]",,,,,,,,,,,,,
2154,external,,,"Rustica 95",1,0,visible,"<p>Renk : Beyaz lake</p>",,,,taxable,,1,,,0,0,,,,,0,,,11500,"Banyo Dolabı","banyo, dolabi, rustica",,https://www.eraydus.com/wp-content/uploads/2021/01/rustica-100-banyo-dolabi.jpg,,,,,,,,,0,,,,,,,,,,,,,,
2155,external,,,"Rustica 85",1,0,visible,"<p>Renk : Beyaz Lake</p>",,,,taxable,,1,,,0,0,,,,,0,,,10500,"Banyo Dolabı","banyo, dolabi, rustica",,https://www.eraydus.com/wp-content/uploads/2021/01/rustica-100-banyo-dolabi.jpg,,,,,id:2154,,,,0,,,,,,,,,,,,,,
2156,external,,,"Rustica 75",1,0,visible,"<p>Renk : Beyaz Lake</p>",,,,taxable,,1,,,0,0,,,,,0,,,9300,"Banyo Dolabı","banyo, dolabi, rustica",,https://www.eraydus.com/wp-content/uploads/2021/01/rustica-100-banyo-dolabi.jpg,,,,,"id:2155, id:2154",,,,0,,,,,,,,,,,,,,
2157,external,,,"Standart 100",1,0,visible,"<p>Klasik 100</p>\n<p>&nbsp;</p>",,,,taxable,,1,,,0,0,,,,,0,,9200,9400,"Banyo Dolabı","100, banyo, dolabi, standart",,https://www.eraydus.com/wp-content/uploads/2021/01/eray80-cm-Banyo-Dolabi-6c31.jpg,,,,,,,,,0,,,,,,,,,,,Renk,"Siyah
Kırmızı
Beyaz
Ceviz
Meşe",1,0
